Country,Fatal (Y/N)
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AUSTRALIA,N
AZORES,N
AZORES,N
AZORES,N
AZORES,N
AZORES,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BAHAMAS,N
BARBADOS,N
BARBADOS,N
BELIZE,N
BERMUDA,N
BERMUDA,N
BERMUDA,N
BERMUDA,N
BERMUDA,N
BERMUDA,N
BERMUDA,N
BERMUDA,N
BERMUDA,N
BERMUDA,N
BERMUDA,N
BERMUDA,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRAZIL,N
BRITISH ISLES,N
BRITISH NEW GUINEA,N
BRITISH WEST INDIES,N
BURMA,N
CANADA,N
CANADA,N
CANADA,N
CANADA,N
CANADA,N
CANADA,N
CANADA,N
CANADA,N
CAPE VERDE,N
CARIBBEAN SEA,N
CARIBBEAN SEA,N
CARIBBEAN SEA,N
CAYMAN ISLANDS,N
CAYMAN ISLANDS,N
CENTRAL PACIFIC,N
CHILE,N
CHILE,N
CHILE,N
CHILE,N
CHINA,N
CHINA,N
CHINA,N
COLUMBIA,N
COLUMBIA,N
COLUMBIA,N
COLUMBIA,N
COLUMBIA,N
COLUMBIA,N
COLUMBIA,N
COSTA RICA,N
COSTA RICA,N
COSTA RICA,N
COSTA RICA,N
CROATIA,N
CROATIA,N
CROATIA,N
CROATIA,N
CROATIA,N
CROATIA,N
CROATIA,N
CROATIA,N
CROATIA,N
CROATIA,N
CROATIA,N
CROATIA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CUBA,N
CURACAO,N
DOMINICAN REPUBLIC,N
DOMINICAN REPUBLIC,N
ECUADOR,N
ECUADOR,N
ECUADOR,N
ECUADOR,N
ECUADOR,N
ECUADOR,N
ECUADOR,N
ECUADOR,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT,N
EGYPT ,N
EGYPT ,N
EGYPT / ISRAEL,N
EL SALVADOR,N
EL SALVADOR,N
England,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
ENGLAND,N
FALKLAND ISLANDS,N
FEDERATED STATES OF MICRONESIA,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
Fiji,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FIJI,N
FRANCE,N
FRANCE,N
FRANCE,N
FRANCE,N
FRANCE,N
FRANCE,N
FRANCE,N
FRANCE,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
FRENCH POLYNESIA,N
GEORGIA,N
GRAND CAYMAN,N
GREECE,N
GREECE,N
GREECE,N
GREECE,N
GREECE,N
GREECE,N
GREECE,N
GREECE,N
GREECE,N
GRENADA,N
GUAM,N
GUAM,N
GUYANA,N
HAITI,N
HAITI,N
HONDURAS,N
HONG KONG,N
HONG KONG,N
HONG KONG,N
HONG KONG,N
HONG KONG,N
HONG KONG,N
HONG KONG,N
ICELAND,N
INDIA,N
INDIA,N
INDIA,N
INDIA,N
INDIA,N
INDIA,N
INDIA,N
INDIA,N
INDIA,N
INDIA,N
INDIA,N
INDIA,N
INDIA,N
INDIAN OCEAN,N
INDIAN OCEAN,N
INDONESIA,N
INDONESIA,N
INDONESIA,N
INDONESIA,N
INDONESIA,N
INDONESIA,N
INDONESIA,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN,N
IRAN / IRAQ,N
IRAQ,N
IRAQ,N
IRAQ,N
IRAQ,N
IRAQ,N
IRAQ,N
IRAQ,N
IRAQ,N
IRAQ,N
ISRAEL,N
ISRAEL,N
ISRAEL,N
ISRAEL,N
ISRAEL,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY,N
ITALY / CROATIA,N
JAMAICA,N
JAMAICA,N
JAMAICA,N
JAMAICA,N
JAMAICA,N
JAMAICA,N
JAMAICA,N
JAMAICA,N
JAMAICA,N
JAMAICA,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JAPAN,N
JOHNSTON ISLAND,N
JOHNSTON ISLAND,N
KENYA,N
KENYA,N
KENYA,N
KENYA,N
KIRIBATI,N
KIRIBATI,N
KUWAIT,N
LEBANON,N
LIBYA,N
LIBYA,N
LIBYA,N
MADAGASCAR,N
MADAGASCAR,N
MADAGASCAR,N
MALAYSIA,N
MALAYSIA,N
MALAYSIA,N
MALTA,N
MALTA,N
MARSHALL ISLANDS,N
MARSHALL ISLANDS,N
MARSHALL ISLANDS,N
MARSHALL ISLANDS,N
MARSHALL ISLANDS,N
MARSHALL ISLANDS,N
MARSHALL ISLANDS,N
MARSHALL ISLANDS,N
MARSHALL ISLANDS,N
MARSHALL ISLANDS,N
MARSHALL ISLANDS,N
MARTINIQUE,N
MAURITIUS,N
MAURITIUS,N
MAURITIUS,N
MAURITIUS,N
MAURITIUS,N
MEDITERRANEAN SEA,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO,N
MEXICO ,N
MICRONESIA,N
MICRONESIA,N
MICRONESIA,N
MID ATLANTIC OCEAN,N
MID ATLANTIC OCEAN,N
MID ATLANTIC OCEAN,N
MID-PACIFC OCEAN,N
MONTENEGRO,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
MOZAMBIQUE,N
NAMIBIA,N
NETHERLANDS ANTILLES,N
NEW BRITAIN,N
NEW BRITAIN,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW CALEDONIA,N
NEW GUINEA,N
NEW GUINEA,N
NEW GUINEA,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
NEW ZEALAND,N
